psa_id,domain,subcategory,psa_text
PSA_02775,Health,Disease Prevention and Control,Prevent illness before it spreads. Drink treated or boiled water.
PSA_02776,Health,Mental Health Awareness,Everyone has a role in preventing workplace stress. Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_02777,Health,Healthcare Access,Seek early medical care before symptoms become severe.
PSA_02778,Health,Public Health Campaigns,Ministry of Health recommends that members of the public follow verified health information.
PSA_02779,Health,Maternal and Child Health,"To support nutrition support, provide children with a balanced diet."
PSA_02780,Health,Maternal and Child Health,Stay safe from nutritional deficiencies. Provide children with a balanced diet.
PSA_02781,Health,Disease Prevention and Control,Food handlers are advised to wash their handss regularly with soap and clean water.
PSA_02782,Health,Disease Prevention and Control,"For better sanitation, drink treated or boiled water."
PSA_02783,Health,Disease Prevention and Control,Protect your health today. Cover your mouth and nose when coughing or sneezing.
PSA_02784,Health,Mental Health Awareness,"Stay informed, stay safe, and listen without judgment to people experiencing distress."
PSA_02785,Health,Disease Prevention and Control,Reduce the risk of the spread of preventable infections: wash your hands regularly with soap and clean water.
PSA_02786,Health,Public Health Campaigns,Early action helps prevent late disease diagnosis. Attend free health screening events.
PSA_02787,Health,Healthcare Access,"Members of the public, remember to seek early medical care before symptoms become severe."
PSA_02788,Health,Maternal and Child Health,Prevent the spread of unplanned pregnancy. Seek advice about family planning from qualified providers.
PSA_02789,Health,Healthcare Access,Choose safe health practices. Use medicines only as prescribed by qualified professionals.
PSA_02790,Health,Mental Health Awareness,Seek professional mental health support when needed to reduce the risk of delayed access to counselling.
PSA_02791,Health,Public Health Campaigns,Choose healthy behaviours every day. Check your blood pressure regularly.
PSA_02792,Health,Healthcare Access,Reduce preventable illness by choosing to verify that healthcare providers are properly licensed.
PSA_02793,Health,Public Health Campaigns,Kenya Red Cross Society advises young people in schools to follow verified health information.
PSA_02794,Health,Disease Prevention and Control,Be alert to the spread of preventable infections and cover your mouth and nose when coughing or sneezing.
PSA_02795,Health,Public Health Campaigns,Protect others by making the safe choice to participate in official vaccination campaigns.
PSA_02796,Health,Public Health Campaigns,World Health Organization reminds community groups to avoid spreading unverified medical claims.
PSA_02797,Health,Healthcare Access,"Support prevention, early care, and healthy living. Seek referrals through recognized health facilities."
PSA_02798,Health,Maternal and Child Health,Take prescribed supplements as directed to strengthen healthy pregnancy.
PSA_02799,Health,Maternal and Child Health,Early action helps prevent measles. Ensure children receive all routine immunizations.
PSA_02800,Health,Healthcare Access,Local health facilities remind older adults to seek early medical care before symptoms become severe.
PSA_02801,Health,Public Health Campaigns,World Health Organization advises action against misinformation about health: follow verified health information.
PSA_02802,Health,Maternal and Child Health,"Stay informed, stay safe, and follow safe infant feeding practices."
PSA_02803,Health,Disease Prevention and Control,Complete all prescribed medication to protect residents of affected areas from tuberculosis.
PSA_02804,Health,Maternal and Child Health,Ministry of Health reminds families with newborn babies to follow safe infant feeding practices.
PSA_02805,Health,Disease Prevention and Control,Remove stagnant water around homes as advised by local health authorities.
PSA_02806,Health,Disease Prevention and Control,Cover your mouth and nose when coughing or sneezing as part of good infection prevention.
PSA_02807,Health,Maternal and Child Health,Maternal health clinics recommend that new mothers follow safe infant feeding practices.
PSA_02808,Health,Maternal and Child Health,Support healthier communities by choosing to attend all scheduled antenatal clinic visits.
PSA_02809,Health,Maternal and Child Health,Prevent avoidable illness. Monitor children for signs of illness.
PSA_02810,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed to protect students from emotional distress.
PSA_02811,Health,Maternal and Child Health,Emergency health services recommend that teachers seek treatment promptly when a child has difficulty breathing.
PSA_02812,Health,Disease Prevention and Control,Local health authorities advise parents and caregivers in food preparation areas to store food safely and cook it thoroughly.
PSA_02813,Health,Mental Health Awareness,Community health services advise families in community centres to listen without judgment to people experiencing distress.
PSA_02814,Health,Maternal and Child Health,Protect your loved ones by choosing to deliver at a recognized health facility.
PSA_02815,Health,Healthcare Access,Public hospitals advise parents and caregivers in public hospitals to use medicines only as prescribed by qualified professionals.
PSA_02816,Health,Public Health Campaigns,Support healthy practices in public gatherings. Avoid spreading unverified medical claims.
PSA_02817,Health,Public Health Campaigns,Be alert to misinformation about health and avoid spreading unverified medical claims.
PSA_02818,Health,Healthcare Access,Register for available public health insurance programmes to help prevent health insurance fraud.
PSA_02819,Health,Mental Health Awareness,County Mental Health Services advise families to listen without judgment to people experiencing distress.
PSA_02820,Health,Maternal and Child Health,Every household can support better health by choosing to monitor children for signs of illness.
PSA_02821,Health,Disease Prevention and Control,Report suspected disease outbreaks to health authorities before the effects of COVID-19 become more serious.
